idHebergement,CAPACITE D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES
16662,86,42
16663,136,53
16666,29,16
16667,20,9
16668,158,64
16669,45,20
16670,65,32
16671,NULL,24
16672,38,19
16673,210,80
16674,214,91
16676,272,114
16677,79,35
16678,31,12
16680,20,9
16681,47,24
16682,60,28
16683,42,22
16684,24,10
16685,40,20
16690,32,11
16692,102,45
16693,52,24
16694,55,23
16695,34,15
16696,172,71
16697,140,70
16698,53,24
16699,25,10
16701,44,21
16703,69,30
16704,48,23
16706,97,49
16707,65,30
16708,102,51
16709,20,10
16710,100,50
16711,63,24
16712,18,8
16713,94,47
16715,18,9
16716,36,17
16717,415,187
16718,40,16
16725,162,76
16730,59,28
16731,102,40
16732,69,32
16733,552,152
16734,84,40
16735,33,16
16736,50,28
16737,54,30
16738,270,108
16739,212,90
16740,25,9
16742,32,12
16752,36,17
16755,43,19
16756,125,54
16757,60,30
16758,123,60
16759,248,124
16760,66,31
16761,15,7
16762,77,33
16763,70,25
16764,59,23
16765,36,15
16766,14,7
16767,42,17
16768,200,101
16769,57,30
16770,55,25
16771,255,87
16772,33,15
16773,20,10
16774,135,60
16775,39,15
16776,119,47
16780,200,100
16786,294,106
16787,60,30
16788,98,52
16789,15,7
16790,20,9
16791,74,34
16792,16,7
16793,32,14
16794,58,31
16795,NULL,128
16796,34,15
16808,178,73
16809,116,55
16810,25,11
16811,45,19
16812,22,9
16813,26,11
16817,90,42
16818,25,11
16819,188,76
16820,14,5
16821,60,28
16822,36,18
16823,26,11
16824,24,10
16825,36,15
16826,NULL,28
16831,95,49
16832,32,14
16833,68,23
16836,191,96
16837,139,66
16841,94,42
16842,48,23
16843,22,10
16844,64,30
16845,91,36
16846,59,34
16847,74,34
16849,58,25
16852,63,32
16853,91,48
16854,81,33
16855,158,69
16856,82,39
16857,14,6
16858,99,50
16859,120,58
16860,48,24
16861,25,8
16862,24,10
16867,66,33
16868,25,9
16869,32,16
16870,39,17
16871,184,72
16875,27,12
16876,23,10
16879,72,36
16880,NULL,29
16881,22,9
16895,68,32
16896,168,67
16897,112,56
16909,22,10
16910,53,23
16911,80,48
16912,42,20
16913,90,38
16914,38,19
16915,18,7
16916,124,49
16917,39,16
16918,81,39
16919,26,11
16920,86,39
16921,33,13
16922,80,32
16931,169,86
16932,88,42
16933,38,18
16934,25,19
16935,34,14
16936,76,36
16937,89,39
16941,378,189
16949,54,24
16950,81,39
16951,NULL,100
16955,27,11
16956,98,46
16957,64,28
16958,163,61
16959,234,80
16960,149,60
16961,524,191
16962,184,69
16963,161,67
16964,116,50
16965,64,21
16966,46,22
16967,22,10
16968,86,43
16969,88,36
16970,31,12
16971,63,29
16976,NULL,194
16977,360,30
16978,178,65
16979,46,20
16980,316,141
16981,29,16
16982,45,20
16983,37,12
16984,40,19
16985,35,14
16986,25,8
16994,55,29
16995,95,42
16996,113,18
16997,69,29
17005,68,26
17006,171,75
17007,219,97
17008,256,128
17009,32,12
17010,153,67
17011,94,46
17012,98,54
17014,12,7
17015,220,110
17016,24,12
17017,40,19
17018,228,114
17019,288,108
17020,56,23
17021,65,28
17022,28,14
17023,83,41
17024,48,26
17025,182,91
17033,293,102
17034,35,16
17035,96,43
17036,51,20
17037,72,37
17038,46,25
17039,588,147
17041,225,79
17042,41,16
17043,89,38
17052,39,16
17055,344,80
17056,19,9
17057,24,11
17058,208,99
17059,62,29
17061,72,36
17062,NULL,70
17063,20,10
17065,70,35
17066,62,29
17068,753,292
17070,NULL,68
17071,93,38
17072,92,50
17073,180,50
17074,84,33
17077,28,11
17078,88,44
17079,176,88
17080,6,3
17081,131,42
17082,80,41
17083,100,53
17084,18,10
17085,165,58
17086,170,79
17087,34,16
17088,490,245
17089,144,60
17090,60,30
17091,74,36
17092,64,29
17093,52,27
17094,55,19
17095,324,152
17096,68,34
17097,41,17
17100,NULL,184
17101,39,18
17104,108,48
17105,165,74
17107,NULL,140
17108,22,11
17109,41,20
17111,54,28
17112,18,8
17113,80,37
17114,78,39
17116,50,16
17117,57,21
17118,48,30
17119,91,32
17120,16,8
17124,36,17
17125,195,95
17126,30,13
17127,130,55
17128,70,30
17129,144,64
17131,54,27
17132,30,13
17139,65,32
17140,97,43
17141,NULL,100
17142,40,22
17143,30,12
17144,86,43
17145,57,26
17146,82,42
17147,53,21
17148,45,21
17149,43,20
17150,18,8
17151,19,8
17152,23,11
17153,25,9
17154,218,104
17155,116,58
17156,197,91
17157,63,26
17166,66,28
17168,84,50
17169,54,18
17170,171,69
17171,117,49
17172,54,23
17173,118,58
17174,67,38
17175,132,66
17176,80,40
17177,210,90
17178,27,12
17179,162,73
17180,122,53
17181,180,88
17182,36,20
17183,177,68
17184,64,32
17185,29,12
17186,20,13
17187,23,13
17188,20,10
17189,497,245
17190,93421,NULL
17192,95,48
17193,15,9
17194,70,32
17195,56,25
17201,100,50
17202,87,42
17206,57,26
17212,35,13
17213,100,46
17214,47,23
17215,129,54
17216,27,13
17218,45,18
17219,130,65
17220,68,30
17221,80,37
17233,53,23
17234,160,40
17235,232,116
17239,182,83
17240,26,11
17241,174,71
17242,66,29
17243,19,8
17244,140,66
17245,45,16
17249,45,20
17254,28,12
17255,45,22
17256,70,32
17257,44,21
17258,144,72
17261,178,72
17262,74,38
17263,191,83
17264,41,15
17265,50,25
17266,130,61
17267,166,83
17270,32,15
17271,94,47
17273,818,343
17274,17,8
17275,46,20
17276,36,18
17277,76,34
17278,82,41
17279,23,10
17285,130,65
17286,73,42
17287,159,55
17288,NULL,84
17289,652,326
17290,46,28
17293,126,46
17294,28,14
17296,41,17
17297,80,40
17298,51,20
17299,18,9
17301,27,10
17302,100,41
17303,27,12
17311,231,108
17312,120,56
17313,21,10
17314,93621,NULL
17315,40,20
17316,NULL,135
17317,76,31
17318,66,31
17319,60,23
17320,56,25
17321,126,63
17323,60,28
17324,NULL,206
17325,93,45
17326,80,35
17329,121,41
17330,35,12
17331,244,122
17332,54,31
17333,109,46
17334,45,18
17335,26,11
17336,34,14
17338,255,95
17339,121,56
17340,23,10
17341,96,44
17342,70,36
17343,67,30
17344,264,104
17350,229,74
17351,97,46
17352,76,40
17353,118,56
17354,65,31
17356,46,16
17357,24,11
17358,42,19
17359,76,34
17368,45,20
17369,22,9
17370,24,12
17371,45,21
17372,129,55
17373,62,31
17374,48,20
17375,54,27
17376,106,47
17377,31,14
17378,66,33
17379,56,24
17380,34,17
17381,73,34
17382,64,27
17383,72,35
17384,42,20
17385,43,18
17386,44,19
17387,85,42
17388,156,78
17389,59,30
17390,73,33
17398,NULL,158
17399,55,26
17400,206,55
17401,20,8
17402,36,12
17403,49,22
17404,42,18
17405,45,25
17406,99,48
17411,96,51
17412,26,10
17413,64,30
17416,41,20
17417,59,30
17418,26,13
17419,27,9
17427,46,18
17428,88,40
17429,152,68
17430,68,35
17431,19,10
17432,24,12
17433,27,13
17434,93,45
17435,804,402
17436,113,54
17438,116,16
17440,48,21
17441,51,19
17442,295,116
17443,32,15
17444,70,35
17445,128,56
17446,44,15
17447,54,27
17448,43,21
17460,20,9
17461,239,104
17463,78,37
17464,NULL,38
17466,140,75
17467,106,53
17468,62,36
17469,41,19
17470,30,18
17471,90,42
17472,30,12
17477,109,50
17478,175,76
17479,82,58
17480,65,30
17481,500,88
17482,34,16
17484,NULL,15
17485,422,128
17486,72,38
17487,120,57
17496,88,44
17497,2240,340
17498,617,270
17499,43,18
17504,90,44
17505,40,15
17507,42,21
17508,122,55
17509,44,20
17510,80,28
17511,22,10
17512,48,23
17513,177,71
17514,62,23
17515,253,123
17516,NULL,47
17517,56,27
17518,28,14
17519,80,36
17520,207,42
17521,138,71
17522,122,57
17523,60,31
17525,24,12
17526,22,10
17535,50,23
17537,98,43
17544,272,129
17545,66,33
17546,50,22
17547,148,60
17548,www.goldentulipmulhousebasel.com,NULL
17549,31,16
17550,123,61
17551,57,31
17552,92,36
17553,50,25
17554,70,30
17555,130,65
17559,32,14
17562,314,90
17563,20,9
17569,236,116
17570,17,8
17571,258,127
17572,16,7
17573,NULL,12
17578,91,48
17579,96,48
17580,42,26
17581,430,215
17583,26,12
17584,62,21
17586,32,16
17587,21,7
17588,38,19
17589,152,61
17590,93,48
17591,183,61
17599,196,92
17600,300,143
17601,26,12
17602,100,50
17603,41,15
17604,69,30
17605,34,17
17606,61,26
17607,84,34
17610,42,19
17611,19,7
17612,55,25
17613,1500,609
17614,34,19
17615,238,87
17616,71,34
17617,40,12
17618,80,40
17619,73,30
17620,50,25
17628,166,82
17629,NULL,34
17630,98,46
17631,NULL,64
17632,66,33
17633,496,148
17634,80,37
17635,59,32
17636,42,18
17637,NULL,160
17638,61,31
17640,50,21
17649,33,15
17650,188,94
17651,106,53
17652,340,170
17653,100,40
17655,240,107
17656,184,91
17657,376,133
17663,76,33
17664,56,28
17665,92,46
17668,196,75
17669,98,49
17670,45,20
17671,125,53
17677,26,12
17679,61,24
17680,42,19
17681,374,73
17682,135,76
17683,293,59
17684,145,60
17685,NULL,190
17687,NULL,11
17689,124,62
17690,44,19
17691,21,12
17692,50,21
17694,12,6
17695,640,305
17699,49,23
17705,240,102
17706,38,14
17707,61,26
17708,78,32
17709,56,27
17710,36,12
17711,80,34
17712,57,29
17719,116,54
17720,111,38
17721,35,17
17722,40,20
17723,92,46
17724,199,74
17725,10,5
17726,33,18
17729,208,80
17730,38,19
17731,51,30
17732,186,84
17733,83,45
17734,56,26
17735,104,52
17736,30,20
17738,100,50
17739,30,13
17740,44,17
17752,77,40
17754,34,16
17755,90,49
17756,145,60
17758,44,19
17759,61,32
17760,99,45
17761,47,24
17762,247,111
17763,12,6
17769,20,8
17770,102,36
17771,25,9
17773,42,19
17774,70,35
17775,27,12
17778,174,71
17780,146,50
17781,144,60
17782,80,42
17783,38,17
17784,129,61
17785,120,44
17786,60,30
17787,44,17
17788,127,64
17792,48,28
17800,150,35
17801,143,57
17802,52,20
17804,103,45
17805,145,69
17807,32,12
17808,49,24
17813,117,43
17814,NULL,28
17816,167,78
17817,76,36
17818,49,23
17819,48,19
17820,106,53
17821,148,74
17822,369,155
17823,14,7
17824,50,28
17825,81,35
17826,346,99
17827,60,28
17834,55,16
17835,30,15
17836,174,70
17837,12,6
17844,38,19
17845,8,4
17846,57,23
17847,140,67
17848,100,50
17849,22,10
17854,92,41
17855,60,27
17859,234,116
17860,85,42
17867,310,136
17868,95,40
17869,70,30
17870,24,11
17871,79,33
17872,40,20
17873,55,22
17874,42,21
17877,27,13
17878,40,20
17881,80,36
17882,363,161
17884,34,18
17885,38,20
17886,82,35
17887,19,9
17888,38,16
17889,56,27
17890,65,24
17891,44,20
17892,20,8
17893,99,48
17894,NULL,100
17896,210,91
17897,94,38
17898,60,30
17899,20,9
17900,3580,1011
17901,632,274
17902,16,8
17903,32,13
17904,54,27
17905,64,32
17911,38,16
17912,40,15
17913,57,24
17914,60,30
17915,76,35
17916,109,52
17917,60,27
17918,31,13
17919,38,15
17920,NULL,295
17921,88,36
17922,20,8
17933,40,20
17935,30,15
17936,61,29
17937,160,31
17938,120,58
17939,66,39
17940,134,58
17941,75,29
17942,60,30
17943,76,38
17944,NULL,54
17945,183,81
17950,43,19
17951,208,64
17952,170,73
17953,45,11
17954,114,55
17955,74,36
17956,25,11
17962,337,116
17965,12,6
17966,610,305
17967,225,76
17968,65,28
17969,51,19
17970,58,21
17971,31,15
17975,22,14
17986,14,7
17987,134,67
17991,17,7
17992,76,33
17993,106,48
17994,80,35
17996,204,102
17997,NULL,94
17998,80,40
17999,NULL,85
18000,336,174
18008,389,164
18010,42,18
18011,140,70
18012,197,91
18013,50,20
18014,166,83
18015,39,17
18031,105,48
18032,41,17
18033,39,20
18034,82,47
18035,50,14
18036,118,56
18037,66,30
18039,203,74
18040,42,17
18041,24,12
18042,274,125
18043,90,44
18044,157,82
18046,81,45
18047,27,11
18048,12,6
18049,16,8
18050,59,29
18051,141,16
18052,130,61
18053,146,65
18060,178,89
18061,53,28
18062,52,24
18063,20,8
18064,80,35
18065,99,49
18067,32,14
18068,88,44
18069,16,8
18070,267,97
18071,97,35
18072,57,25
18073,120,60
18074,218,102
18075,72,29
18076,120,40
18077,106,53
18078,54,26
18083,30,15
18084,106,45
18085,26,10
18086,NULL,NULL
18087,87,36
18088,34,16
18097,25,12
18098,53,25
18102,104,11
18103,22,9
18104,37,15
18105,18,8
18106,19,8
18107,46,23
18108,28,12
18109,89,50
18110,23,11
18113,99,56
18123,90,40
18126,41,18
18127,98,40
18128,124,55
18129,17,7
18130,1442,396
18131,28,14
18132,50,25
18133,NULL,32
18134,60,29
18135,44,21
18136,113,51
18137,56,29
18138,83,40
18139,158,79
18140,106,47
18141,68,34
18142,82,41
18143,64,32
18144,23,9
18145,39,18
18146,99,57
18152,94,49
18155,27,13
18156,117,48
18157,784,392
18158,60,27
18159,76,31
18160,30,14
18161,26,13
18162,36,18
18172,45,19
18173,173,71
18174,36,19
18175,21,9
18176,26,13
18177,152,76
18183,8,4
18184,149,70
18185,21,9
18186,79,35
18187,45,19
18188,106,37
18189,363,118
18190,54,28
18191,59,27
18194,152,50
18195,204,102
18204,48,22
18205,390,170
18206,95,40
18207,50,33
18208,40,20
18209,41,19
18210,44,22
18211,146,60
18212,180,87
18214,24,12
18215,100,49
18216,20,10
18217,338,121
18218,20,9
18219,15,7
18220,48,20
18229,98,43
18230,79,33
18231,84,40
18232,288,144
18233,24,11
18234,14,5
18235,31,13
18236,51,23
18241,24,10
18244,107,50
18245,340,170
18246,177,88
18247,126,68
18248,26,12
18249,51,21
18250,98,19
18264,89,34
18265,27,11
18266,93,40
18267,31,13
18270,75,34
18271,99,52
18272,146,71
18273,81,38
18274,173,66
18275,19,8
18276,180,79
18277,49,26
18286,23,10
18287,61,31
18288,66,31
18289,76,29
18292,87,29
18293,66,32
18294,48,23
18295,69,24
18296,32,16
18297,89,41
18298,20,9
18299,50,22
18304,82,41
18311,66,33
18312,61,27
18313,44,22
18314,70,31
18315,98,41
18316,98,46
18317,86,43
18318,36,16
18319,190,95
18320,27,11
18321,28,11
18322,67,33
18323,81,32
18326,93,37
18327,51,31
18328,67,23
18329,44,22
18340,84,40
18341,43,26
18344,79,32
18345,170,76
18346,15,6
18347,83,38
18348,24,12
18349,174,71
18350,25,10
18351,142,71
18352,95,54
18353,70,35
18354,34,12
18355,32,16
18356,55,24
18364,89,41
18365,30,15
18366,20,10
18367,77,42
18368,40,20
18369,66,27
18370,21,10
18372,252,126
18375,174,87
18376,43,21
18377,130,65
18378,35,14
18385,75,40
18386,38,20
18387,81,42
18388,88,44
18389,71,27
18392,136,68
18394,93730,NULL
18395,130,55
18396,251,89
18397,287,79
18398,12,6
18399,117,53
18400,55,25
18401,356,136
18402,64,32
18403,199,69
18404,37,15
18405,48,24
18406,19,10
18407,NULL,136
18419,79,34
18420,12,6
18421,NULL,50
